geracao,barras,potencias,energias,violacao,custo
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[8.508296721323127, 0.6105022713293984]","[38.11321106838207, 38.847498822155416]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 24.126760349491505]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[3, 6]","[18.66989983712576, 9.329577768222213]","[53.552026373446985, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[11.605224081177973, 9.329577768222213]","[41.95588983385422, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 20.393831992005243]","[35.53441375034965, 1.0145458294887924]",0.6944444444444446,78.46634192277034
32,"[5, 13]","[8.508296721323127, 0.6105022713293984]","[29.720788886740117, 38.847498822155416]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[20.385803237190498, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 11]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 22.152077659107427]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 47.18578955217819]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[18.07093846404711, 9.329577768222213]","[35.53441375034965, 15.185972687706453]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[8.508296721323127, 3.7951587528696518]","[38.11321106838207, 38.847498822155416]",0.6944444444444446,78.46634192277034
33,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
33,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
33,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
33,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
33,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
33,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
33,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
33,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
33,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
33,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 26.441830838222053]",27.08333333333333,74.90967058523412
33,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 25.47601903381858]",27.08333333333333,74.90967058523412
33,"[15, 6]","[0.03652123666948892, 9.329577768222213]","[34.09406655800683, 9.09433490212066]",27.08333333333333,74.90967058523412
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 26.70319870267915]",0.0,79.19018296006645
33,"[6, 5]","[5.394741768686244, 9.48213379914655]","[36.24210004037327, 26.326133791263857]",0.6944444444444446,77.44510939946993
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 27.1140608561783]",0.0,79.6010451135656
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[37.59533109455079, 25.97935766538303]",0.6944444444444446,77.94846194893906
33,"[5, 3]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
33,"[5, 7]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
33,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
33,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
33,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
33,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
33,"[9, 5]","[5.3106680083320885, 4.3261858574566165]","[77.07578880955865, 21.447116158916714]",0.6944444444444446,78.16709369810836
33,"[1, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
33,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
33,"[9, 5]","[5.3106680083320885, 0.0]","[98.79929654415854, 21.447116158916714]",0.6944444444444446,78.16709369810836
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[36.537707601104074, 29.332511610846954]",0.0,80.24399240095626
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 0.0]","[38.11321106838207, 43.83581624697711]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[0.0, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[27.885213474931124, 36.052730707702636]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 17.11351934832641]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 10]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[11.797643944053252, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 11.808502341768241]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 28.63414931821241]","[0.0, 54.00463573606726]",0.6944444444444446,78.46634192277033
33,"[5, 6]","[5.044195420783021, 0.0]","[38.11321106838207, 43.83581624697711]",0.6944444444444446,78.46634192277033
33,"[1, 6]","[5.044195420783021, 9.329577768222213]","[27.885213474931124, 36.052730707702636]",0.6944444444444446,78.46634192277033
33,"[5, 10]","[5.044195420783021, 2.321117038522944]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
33,"[4, 6]","[7.050479570918714, 9.329577768222213]","[36.072109594065736, 28.894006097327406]",0.0,81.34617303053406
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
33,"[5, 6]","[18.07093846404711, 0.0]","[8.244827027151473, 15.185972687706453]",0.6944444444444446,78.46634192277034
33,"[5, 6]","[20.385803237190498, 9.329577768222213]","[32.97738339498402, 25.97935766538303]",0.6944444444444446,78.46634192277034
33,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
34,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
34,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
34,"[5, 6]","[5.044195420783021, 8.154242423669086]","[29.578818490349047, 33.560454359338934]",0.0,76.33771069414009
34,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
34,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
34,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
34,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
34,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 1]","[5.549611937049034, 3.033249957664008]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
34,"[6, 5]","[5.394741768686244, 9.48213379914655]","[36.24210004037327, 26.326133791263857]",0.6944444444444446,77.44510939946993
34,"[6, 5]","[5.394741768686244, 9.48213379914655]","[36.24210004037327, 26.326133791263857]",0.6944444444444446,77.44510939946993
34,"[5, 7]","[5.044195420783021, 9.329577768222213]","[37.90696300157742, 26.41831672406742]",0.0,78.69905291465007
34,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 26.441830838222053]",27.08333333333333,74.90967058523412
34,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 25.47601903381858]",27.08333333333333,74.90967058523412
34,"[15, 6]","[0.03652123666948892, 9.329577768222213]","[34.09406655800683, 9.09433490212066]",27.08333333333333,74.90967058523412
34,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 26.441830838222053]",27.08333333333333,74.90967058523412
34,"[15, 6]","[0.03652123666948892, 19.68391893649857]","[34.09406655800683, 9.09433490212066]",27.08333333333333,74.90967058523412
34,"[5, 6]","[5.308919173692165, 9.444784231723478]","[36.70019525347784, 26.418448800027853]",0.6944444444444446,77.87234745892133
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 26.70319870267915]",0.0,79.19018296006645
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[37.59533109455079, 25.97935766538303]",0.6944444444444446,77.94846194893906
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[37.59533109455079, 25.97935766538303]",0.6944444444444446,77.94846194893906
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 27.1140608561783]",0.0,79.6010451135656
34,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[9, 5]","[5.3106680083320885, 4.3261858574566165]","[77.07578880955865, 21.447116158916714]",0.6944444444444446,78.16709369810836
34,"[1, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
34,"[9, 5]","[5.3106680083320885, 0.0]","[98.79929654415854, 21.447116158916714]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[18.1505604218854, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[3, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
34,"[9, 5]","[5.3106680083320885, 5.489645440983923]","[98.79929654415854, 21.447116158916714]",0.6944444444444446,78.16709369810836
34,"[5, 3]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
34,"[5, 7]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
34,"[5, 7]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.979357665383027]",0.0,80.15079366890615
34,"[5, 7]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
34,"[1, 6]","[5.044195420783021, 9.329577768222213]","[47.02359990701735, 36.052730707702636]",0.6944444444444446,78.46634192277033
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[36.537707601104074, 29.332511610846954]",0.0,80.24399240095626
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
34,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
34,"[5, 6]","[5.044195420783021, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
35,"[6, 2]","[5.549611937049034, 9.525339185571994]","[27.417484585345292, 25.55032597590944]",0.6944444444444446,68.04276168387577
35,"[6, 5]","[5.338870518212118, 8.953638681795736]","[28.318686977949916, 28.890275831646484]",0.0,71.50147200960426
35,"[6, 1]","[5.549611937049034, 9.52203687936171]","[26.82284944724029, 26.47933828853104]",13.88888888888889,68.37383655218207
35,"[6, 1]","[5.549611937049034, 14.02046115859207]","[26.82284944724029, 21.62231452865787]",13.88888888888889,68.37383655218207
35,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
35,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
35,"[6, 1]","[5.464441843037316, 9.644140560072374]","[29.984168873465055, 26.69439243420287]",12.5,74.24830190109303
35,"[6, 5]","[5.54127201740797, 9.54953252783202]","[31.773898103636014, 28.12466860866407]",0.0,74.98937125754007
35,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
35,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
35,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
35,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
35,"[5, 1]","[1.2652342282043971, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
